ID,Rating
5227348,3
5227357,4
5227443,4
5227467,5
5227631,3
5227718,3
5227722,3
5227755,3
5228007,5
5228073,4
5228639,4
5228853,4
5228914,2
5229229,5
5229656,3
5229681,2
5229734,5
5229815,5
5230032,3
5230090,4
5230309,4
5230344,1
5230448,3
5231643,4
5232406,4
5232931,5
5232954,4
5233280,3
5233494,4
5233683,1
5234094,4
5234257,3
5234507,4
5235097,5
5235571,4
5235875,3
5235903,4
5236444,3
5238693,4
5239008,5
5240499,5
5240717,3
5241072,4
5241112,4
5242122,4
5242578,4
5242806,5
5242893,3
5243131,5
5243133,4
5243207,3
5243253,5
5243284,5
5243418,3
5243433,3
5243465,5
5243533,4
5243652,5
5243703,4
5243973,5
5244120,2
5244247,5
5244271,4
5244282,4
5244337,1
5244403,4
5244510,4
5244742,2
5244773,2
5244836,5
5244895,5
5244922,5
5245034,5
5245048,5
5245063,4
5245221,3
5245254,4
5245759,3
5245844,5
5246045,4
5246050,5
5246123,5
5246413,4
5246434,5
5246588,5
5246689,4
5247039,5
5247291,4
5247382,4
5247517,3
5247575,5
5247634,3
5247733,3
5247980,4
5248205,3
5248331,5
5248372,4
5248429,5
5248531,5
5248564,4
5248624,5
5248633,4
5248743,4
5253327,5
5257895,4
5258403,4
5259228,4
5259295,3
5259935,2
5260608,3
5260797,2
5260996,3
5261298,2
5261600,5
5261624,3
5261653,3
5261864,4
5262713,3
5262752,4
5263031,3
5263176,5
5263579,4
5263948,4
5264170,5
5264796,5
5265006,3
5265894,4
5265895,3
5265909,3
5266647,3
5266705,4
5266784,3
5267933,3
5268254,3
5268814,4
5269226,4
5269415,5
5270488,4
5271204,2
5271214,4
5271361,4
5272065,5
5272186,3
5272505,2
5273404,5
5274170,4
5274683,5
5275340,4
5275404,3
5276445,3
5276550,4
5277401,5
5278098,3
5278200,3
5278224,3
5278358,5
5278825,3
5287022,5
5287229,5
5288396,4
5289162,3
5295150,4
5303998,4
5307688,3
5314830,4
5323301,3
5324119,4
5324370,3
5324382,4
5324955,3
5325898,4
5326777,3
5326856,4
5331569,4
5334352,3
5336057,1
5339399,3
5340410,5
5340520,2
5340601,3
5341030,3
5342407,2
5344461,3
5344973,5
5345041,3
5346252,4
5346524,3
5348228,4
5348594,4
5349169,5
5349391,3
5349968,4
5350503,3
5351306,4
5351689,1
5351732,3
5352308,1
5352423,3
5352807,3
5352987,2
5354485,2
5354626,3
5354913,2
5355060,4
5356990,2
5357722,5
5357799,3
5357899,4
5358105,3
5358277,3
5358310,4
5358435,3
5358765,5
5358807,3
5359075,5
5359645,3
5359757,4
5359844,4
5360165,3
5360260,5
5360328,4
5360399,4
5360403,3
5360581,5
5361189,2
5361280,4
5361563,4
5361673,5
5362019,2
5362084,4
5362100,3
5362107,2
5362191,3
5362333,5
5362410,4
5362466,4
5362645,3
5362667,5
5362817,4
5362850,4
5362968,4
5363262,3
5363358,4
5363451,4
5363493,5
5363498,3
5363887,4
5363933,3
5364726,1
5366513,3
5367262,2
5368338,4
5368989,3
5369561,3
5369769,3
5369836,2
5369882,4
5369920,5
5369957,4
5369973,3
5370066,3
5370406,3
5370596,3
5370912,4
5371539,4
5371927,4
5371971,5
5371997,2
5372138,3
5372491,2
5372891,2
5373187,4
5373252,5
5373494,4
5374394,4
5374745,4
5375516,3
5376868,4
5377182,4
5378858,5
5381445,3
5381791,4
5383280,5
5388932,2
5389814,5
5390523,4
5391051,3
5391061,3
5392731,5
5393018,4
5393732,4
5396087,3
5396097,3
5396662,4
5397101,2
5398021,1
5398221,3
5399084,4
5399225,3
5399620,3
5399850,4
5400087,4
5400149,5
5400151,1
5400544,5
5400741,4
5400982,4
5400997,4
5401381,5
5401656,5
5401989,4
5402175,4
5402244,4
5402295,5
5402297,5
5402479,5
5402666,5
5402957,5
5403090,4
5403514,4
5403940,3
5403963,3
5404261,5
5404367,5
5404489,4
5404545,5
5404770,4
5404926,5
5405045,5
5405086,3
5405244,5
5405306,4
5405328,1
5405432,5
5405606,4
5412113,5
5412501,2
5413647,2
5415467,5
5416631,4
5416651,5
5416940,3
5417013,5
5418202,4
5418220,5
5418222,4
5418716,5
5418942,5
5418961,5
5419076,5
5419325,1
5419353,5
5419539,5
5420952,4
5421166,4
5422243,5
5422435,5
5422441,5
5422456,4
5422649,5
5422669,4
5422785,5
5423094,5
5423097,4
5423135,5
5423153,4
5423157,4
5423696,5
5423777,4
5424516,5
5427719,4
5429665,3
5461265,5
5464534,2
5465894,5
5471122,3
5475628,3
5488130,4
5491795,3
5498344,5
5500745,5
5500947,4
5501193,3
5501811,4
5502239,5
5502354,4
5502505,5
5502914,5
5503415,4
5503492,5
5503834,3
5504823,5
5505160,5
5505215,4
5505237,5
5505807,4
5506109,4
5506322,4
5506625,3
5506760,5
5506982,5
5507575,4
5507767,5
5508015,5
5508164,4
5508247,4
5509346,2
5513005,4
5513720,4
5513742,5
5514834,4
5516024,5
5516069,4
5517317,5
5518137,5
5518809,5
5519376,5
5520039,3
5521472,2
5522222,3
5525410,4
5526767,5
5528695,4
5531908,4
5532711,4
5533765,3
5535242,4
5535672,5
5536695,5
5538994,2
5539085,4
5539570,3
5539964,4
5540202,4
5540342,3
5540574,5
5540713,4
5541461,4
5541519,4
5542541,4
5542654,4
5542947,4
5543605,4
5543767,5
5543811,4
5544013,5
5544663,3
5548483,3
5550890,2
5551239,3
5551612,3
5551725,2
5551797,4
5551810,4
5551855,5
5551988,4
5552038,5
5552435,5
5552493,4
5552532,5
5552907,4
5553256,4
5553588,4
5554086,2
5554156,3
5554232,4
5554339,5
5554854,3
5554881,5
5554951,4
5555079,4
5555121,5
5555188,5
5555434,5
5555745,2
5556085,4
5556124,5
5556134,5
5556275,5
5556333,3
5556457,4
5556780,5
5556813,4
5558182,4
5559064,3
5560233,3
5561269,5
5563108,4
5563431,5
5564220,4
5564955,4
5565064,3
5566459,4
5569473,3
5570003,5
5570164,4
5570499,4
5570670,5
5571383,5
5572343,3
5572879,3
5572979,3
5573531,4
5573737,5
5574864,4
5577988,4
5579641,4
5580477,4
5581758,4
5582176,5
5582578,5
5583116,5
5583257,5
5583547,5
5583978,3
5584158,5
5584355,5
5584423,4
5584708,5
5584763,3
5584983,3
5584997,2
5585216,4
5586295,5
5586502,5
5586887,4
5586995,5
5589291,5
5589297,5
5590080,5
5590214,4
5590512,5
5591010,5
5591939,5
5595304,3
5598050,1
5599204,2
5599471,4
5601135,4
5602670,3
5604612,2
5606758,3
5607192,5
5607857,1
5611271,4
5611365,4
5611496,4
5611662,5
5611756,5
5611959,2
5611994,5
5612114,4
5612264,4
5612553,5
5612648,5
5612650,5
5612692,5
5612764,4
5612939,4
5612974,4
5613187,5
5613224,1
5613280,5
5613319,4
5613370,4
5613376,5
5613692,5
5613828,5
5613868,4
5614158,4
5614554,3
5614567,3
5614596,5
5614602,5
5614773,5
5614929,5
5615115,3
5615406,5
5615575,4
5615685,4
5615726,4
5615920,5
5616160,5
5616173,4
5616205,4
5616400,4
5616463,4
5617013,4
5617056,2
5617104,5
5617112,4
5617157,5
5617961,5
5618801,3
5619559,3
5620043,4
5621795,1
5622599,2
5623257,4
5623484,4
5623520,4
5623607,5
5623695,4
5623875,4
5623994,4
5624030,5
5624039,4
5624270,2
5624330,4
5624506,5
5624635,5
5624727,5
5624779,3
5624972,5
5625073,4
5625188,4
5625255,4
5625261,5
5625452,5
5625461,5
5625672,4
5625700,5
5625755,5
5625793,5
5625831,4
5625967,5
5625979,4
5625995,4
5626056,5
5626115,5
5626223,5
5626348,5
5626502,2
5626616,5
5626646,4
5626730,5
5626904,3
5627006,5
5627017,5
5627031,5
5627108,5
5627224,5
5627252,4
5627264,3
5627361,3
5627439,4
5627514,5
5627520,5
5627752,4
5627818,5
5627888,4
5627904,5
5628162,5
5628212,5
5628238,3
5628344,5
5628374,5
5628383,5
5628492,4
5628509,4
5628568,5
5628877,4
5628930,5
5629191,3
5629273,5
5629288,5
5629300,5
5629515,5
5629642,5
5629739,5
5629904,4
5630003,5
5630027,5
5630150,4
5630243,2
5630311,5
5630440,5
5630441,5
5630889,5
5631016,4
5631026,5
5631289,1
5631391,4
5631397,5
5631413,5
5631487,4
5631570,5
5631646,2
5631695,5
5631781,3
5631962,5
5631986,5
5632011,5
5632043,4
5632073,3
5632079,5
5632097,5
5632319,5
5632466,5
5632473,5
5632531,5
5632572,5
5632698,5
5632743,3
5632760,4
5632906,5
5632942,5
5633057,5
5633071,5
5633145,5
5633175,5
5633475,5
5633485,5
5633492,5
5633884,5
5634038,5
5634089,4
5634232,5
5634424,4
5634559,5
5634568,5
5634603,5
5634609,4
5634818,4
5634860,5
5634985,4
5634999,3
5635115,5
5635116,4
5635141,5
5635529,5
5635550,5
5635663,4
5635753,5
5635782,5
5635820,5
5635853,4
5636108,5
5636321,3
5636332,5
5636356,4
5636527,4
5636536,5
5636560,5
5636900,4
5636948,4
5637203,5
5637326,5
5637344,4
5637395,4
5637479,4
5637541,5
5637544,5
5637572,5
5637589,5
5637853,5
5638223,4
5638233,4
5638476,3
5638479,4
5638489,5
5638503,3
5638514,3
5638526,5
5638554,5
5638591,5
5638687,5
5638711,4
5638755,4
5638991,5
5639239,5
5639634,4
5639909,3
5640024,5
5640096,4
5640114,5
5640205,5
5640382,4
5640389,4
5640454,4
5640550,4
5640561,4
5640562,4
5640719,5
5640843,5
5640849,5
5640901,5
5640907,4
5640912,5
5640945,3
5640951,5
5641071,4
5641177,5
5641224,4
5641624,4
5641843,4
5641884,2
5642217,5
5642243,5
5642272,5
5642863,5
5642874,5
5643094,4
5643211,5
5643475,4
5643494,4
5643500,5
5643629,4
5643804,5
5643884,4
5644240,5
5644440,2
5644841,5
5645247,5
5645266,5
5645440,5
5647380,5
5647922,5
5647964,4
5648113,3
5648655,5
5648807,3
5648995,5
5649444,5
5649578,5
5649705,5
5649809,5
5650228,5
5650233,4
5650405,5
5650442,3
5650503,4
5650580,3
5650649,5
5650788,2
5650848,4
5650884,4
5651134,4
5651304,4
5651431,4
5651715,3
5651832,3
5651849,5
5652048,4
5652197,5
5652209,2
5652230,4
5652319,4
5652416,5
5652525,4
5652645,5
5652697,4
5652770,5
5652812,5
5653175,4
5653279,5
5653389,5
5653420,5
5653478,5
5653613,4
5654489,5
5655112,5
5655877,5
5656230,2
5656393,2
5656711,5
5657388,4
5657777,4
5657840,5
5657873,5
5658809,5
5660444,5
5663590,3
5667653,5
5667669,5
5667779,5
5667903,3
5668261,5
5669559,4
5669589,5
5669630,4
5669727,5
5670002,4
5670304,5
5670800,5
5670936,5
5671344,5
5672514,3
5672556,5
5672813,5
5672994,5
5673028,3
5673190,5
5673636,5
5673751,3
5674185,4
5674909,5
5674951,5
5675253,5
5675288,5
5675312,5
5675411,5
5675722,4
5676410,4
5676606,4
5676877,3
5676878,4
5676887,5
5677073,4
5677323,5
5678074,1
5681227,4
5684150,5
5684173,5
5684506,4
5684530,5
5684930,5
5685011,4
5685019,5
5685038,5
5685266,4
5685381,2
5685478,5
5685638,3
5686091,1
5686255,2
5686742,5
5686854,5
5687253,5
5687340,5
5687627,5
5687886,5
5688116,4
5688687,5
5688708,5
5689150,1
5689266,5
5689426,4
5689637,5
5689884,4
5690075,4
5690551,5
5690729,4
5691014,5
5691126,5
5691835,4
5692099,5
5692313,4
5692388,5
5692458,3
5692530,4
5692669,4
5692917,5
5693131,4
5693309,5
5693408,5
5693519,5
5693554,5
5694473,5
5694487,3
5694489,4
5694638,5
5695043,5
5695442,5
5695821,5
5696500,4
5696585,5
5696759,5
5696884,4
5697513,5
5697677,5
5698257,5
5698470,4
5698563,5
5698979,4
5699384,4
5699533,4
5699607,4
5699960,4
5700099,4
5700277,5
5700446,3
5700466,4
5700725,4
5700788,5
5700915,5
5700983,5
5701038,2
5701257,4
5701301,5
5701689,4
5701703,4
5703369,4
5704726,4
5706269,5
5707420,5
5707809,4
5708070,4
5708135,5
5708168,4
5708193,4
5708291,4
5708433,4
5708493,4
5708575,1
5708776,5
5709024,4
5709052,4
5709076,3
5709164,4
5709250,5
5709303,5
5709338,3
5709407,4
5709518,2
5709762,5
5709892,3
5709910,5
5709916,4
5709943,2
5710028,1
5710034,5
5710053,4
5710058,4
5710125,3
5710251,3
5710307,4
5710309,5
5710324,2
5710376,5
5710395,5
5710459,5
5710555,4
5710608,5
5710658,5
5710760,3
5710814,4
5710848,4
5710864,5
5711076,3
5711077,2
5711161,3
5711245,4
5711545,4
5711567,2
5711604,3
5711664,4
5711808,5
5711916,4
5711974,5
5712008,4
5712184,5
5712241,5
5712352,4
5712355,4
5712391,5
5712427,3
5712439,5
5712487,5
5712555,4
5712559,4
5712565,5
5712600,4
5712651,5
5712659,3
5712665,5
5712759,5
5712846,1
5712934,3
5713075,3
5713098,5
5713166,5
5713197,4
5713249,1
5713259,5
5713264,5
5713533,3
5713624,5
5713789,5
5713815,4
5714815,4
5717091,5
5718545,4
5718651,5
5721338,4
5721837,5
5721961,4
5722357,5
5723018,4
5723945,5
5725412,5
5725917,5
5726136,4
5726556,4
5727046,3
5727093,4
5727170,5
5727190,5
5727227,2
5727371,5
5727529,3
5727541,4
5727651,5
5727789,5
5727805,5
5727948,3
5728144,4
5728300,3
5728370,4
5728666,5
5729283,4
5729342,5
5729390,3
5729629,3
5729963,4
5730241,4
5730377,5
5730525,5
5730876,4
5730933,5
5731183,3
5731281,5
5731446,5
5731477,4
5731582,5
5731681,4
5731970,5
5732186,5
5732234,4
5732280,4
5732531,5
5732595,3
5732977,4
5733100,5
5733123,5
5733185,5
5733208,4
5733401,3
5733575,4
5733600,5
5733715,5
5733754,5
5733767,3
5733908,4
5733958,4
5734163,5
5734176,3
5734589,5
5734609,5
5735049,3
5735120,4
5735185,5
5735243,5
5735526,5
5735591,3
5736191,4
5736318,5
5736495,4
5736716,5
5736978,5
5737251,3
5737330,5
5737338,5
5737505,5
5737578,5
5737616,5
5737689,4
5737796,5
5737807,3
5737814,5
5738353,5
5738593,4
5738604,4
5738790,5
5739501,4
5739684,4
5739879,4
5739940,4
5740210,5
5740211,5
5740806,3
5741251,1
5741600,3
5741771,4
5741883,4
5742330,3
5743451,3
5743453,4
5743801,4
5743909,4
5743945,5
5744310,4
5746250,4
5747407,4
5747912,4
5750796,4
5750799,5
5752188,5
5752577,4
5753116,4
5753466,4
5753693,4
5754066,5
5754272,5
5755406,3
5756390,4
5756818,4
5757152,3
5757699,4
5758180,4
5760783,1
5761447,5
5762488,3
5762790,5
5763009,4
5763105,5
5763471,4
5763798,5
5763822,4
5764694,5
5764883,4
5765123,2
5765625,4
5765744,4
5766020,4
5766043,4
5766047,4
5766259,5
5766517,5
5766707,4
5766774,5
5767181,5
5767184,4
5767205,4
5767697,4
5767718,5
5767879,5
5768238,4
5768239,4
5768587,4
5769022,1
5769232,3
5769263,5
5769316,4
5769582,3
5769821,4
5769939,5
5770002,4
5770258,3
5770303,4
5770342,5
5770452,5
5770764,2
5770945,3
5771080,4
5771083,4
5771240,4
5771542,2
5771952,4
5772082,3
5772135,3
5772225,5
5772700,4
5772925,3
5773610,4
5773788,4
5773942,4
5773992,5
5774189,1
5774401,3
5774510,5
5774515,5
5774585,5
5774742,5
5774776,5
5775778,5
5776194,4
5776215,4
5776265,4
5776348,5
5776450,4
5776604,3
5776873,4
5777073,5
5777346,5
5777358,5
5777373,5
5777694,5
5777726,4
5778127,5
5778568,5
5778661,5
5778722,5
5778745,5
5778856,5
5779050,5
5779057,4
5779105,5
5779118,4
5779198,5
5779315,5
5779400,5
5779417,5
5779950,5
5780037,4
5780081,5
5780424,4
5780553,4
5780964,4
5781179,3
5781330,4
5781344,4
5781623,5
5781674,3
5781901,5
5782256,5
5782260,2
5782340,4
5782755,3
5782796,3
5783055,2
5783088,3
5783515,4
5783629,4
5783728,4
5784465,4
5784874,5
5784909,4
5785028,5
5785293,5
5785419,5
5785434,3
5785520,4
5785538,3
5785646,5
5785745,5
5785775,5
5785874,3
5786022,5
5786617,4
5787255,4
5787533,5
5787707,5
5787941,5
5788157,4
5789181,3
5789681,5
5789710,5
5790385,4
5790819,5
5790938,5
5790949,4
5791072,5
5791684,5
5791948,5
5792399,4
5792577,4
5792634,4
5793175,5
5793806,4
5793816,5
5794536,4
5795611,4
5797935,4
5797972,5
5798489,4
5798532,5
5799023,4
5799029,5
5799298,4
5799450,5
5799504,5
5799731,4
5799801,5
5799808,4
5799847,3
5800413,5
5800424,5
5800614,4
5800680,5
5801455,5
5801465,5
5801513,3
5801579,3
5801668,3
5801824,5
5801869,5
5802077,3
5802151,4
5802223,5
5802306,4
5802368,4
5802386,5
5802871,5
5802939,4
5803225,5
5803234,4
5803595,5
5803637,4
5803647,4
5803743,5
5803992,5
5804142,4
5804166,4
5804207,4
5804211,4
5804966,4
5805887,3
5806124,3
5808024,4
5809274,4
5810596,5
5812210,3
5812212,5
5812216,5
5813925,4
5816693,4
5816869,3
5817237,3
5817382,5
5818190,3
5819185,4
5819205,2
5819214,5
5819585,2
5819825,5
5820641,5
5820899,4
5821394,5
5821621,1
5821760,5
5821940,5
5821947,5
5822157,4
5822263,3
5822646,4
5822661,5
5822899,5
5822916,2
5823048,5
5823082,4
5823220,4
5823318,5
5823322,5
5823563,4
5823629,1
5823813,4
5823882,5
5823924,4
5823954,3
5824081,5
5824140,5
5824303,5
5824323,5
5824488,5
5824663,5
5824765,5
5824932,5
5825097,5
5825195,4
5825335,3
5826141,5
5826217,5
5826306,4
5826421,5
5826926,5
5826938,4
5827786,4
5827981,5
5827999,5
5828138,5
5830289,5
5830469,5
5830830,4
5831033,4
5831225,4
5831818,4
5832130,4
5832934,5
5833280,4
5833293,4
5833724,4
5834584,4
5835696,5
5841237,5
5841537,5
5841783,5
5841921,3
5842090,5
5842470,4
5842662,3
5843011,3
5843069,3
5843074,5
5844674,5
5844765,4
5844858,3
5844879,5
5844922,4
5844942,2
5845032,4
5845309,4
5845866,4
5845943,5
5846296,5
5846424,2
5846698,4
5846864,4
5846954,4
5847126,4
5847399,4
5847683,4
5847778,5
5847973,4
5848137,4
5848249,3
5848352,5
5848614,4
5849282,4
5849313,3
5849453,5
5849461,5
5849641,5
5849765,4
5850019,5
5850136,5
5850236,4
5850393,3
5850734,4
5850884,4
5850962,5
5851031,5
5851057,5
5851384,4
5851657,4
5851946,5
5852028,5
5852119,5
5852268,4
5852347,5
5852429,5
5852452,5
5852755,5
5853077,3
5853518,3
5853580,5
5853809,4
5853810,5
5853980,5
5854048,5
5854116,5
5854654,3
5855393,5
5856502,4
5856775,4
5856960,5
5856998,5
5857895,3
5858023,4
5858088,4
5858424,5
5858425,5
5861441,5
5863000,5
5865529,5
5865553,4
5865652,3
5865903,3
5866048,4
5867239,5
5867356,3
5868904,3
5869347,3
5870727,5
5871143,5
5871613,5
5873510,5
5874541,4
5875705,5
5876053,4
5876604,4
5876864,5
5876936,4
5876963,4
5877035,4
5877124,4
5877513,4
5877607,4
5877623,4
5877704,5
5877710,5
5877960,4
5877995,3
5877998,3
5878006,4
5878383,5
5878471,4
5878590,1
5878607,4
5878665,2
5878874,4
5878937,4
5878992,3
5879078,5
5879503,4
5879803,3
5880051,4
5880104,4
5880145,5
5880400,4
5880767,4
5880871,5
5880959,4
5881022,5
5881060,4
5881176,4
5881250,4
5881274,4
5881350,4
5881396,4
5881459,3
5881496,4
5881832,5
5881836,4
5881939,5
5882085,3
5882200,5
5882344,5
5882353,4
5882355,5
5882363,4
5882373,5
5882541,2
5882615,5
5882877,4
5882940,5
5883607,4
5889277,5
5889725,5
5890040,4
5890242,5
5890367,2
5891947,4
5892393,5
5892588,3
5892867,4
5892880,4
5892882,5
5893126,5
5893371,4
5893540,5
5893825,5
5893950,4
5894096,4
5894175,5
5894723,5
5894748,4
5894844,3
5894999,5
5895781,4
5896984,5
5897199,4
5897771,4
5898039,5
5898220,4
5899039,4
5899225,4
5899668,4
5899923,4
5900083,3
5900677,3
5901529,4
5902009,3
5902118,5
5902130,4
5902183,2
5902354,3
5902363,5
5902436,4
5902660,5
5902710,4
5903169,3
5903242,4
5903815,5
5904218,3
5904571,5
5904763,4
5905059,3
5905329,4
5905336,5
5906884,3
5907012,4
5907487,5
5910574,4
5911813,3
5912575,4
5912898,5
5913466,4
5913497,4
5913504,2
5913686,4
5913794,4
5915220,4
5915575,4
5916230,5
5916860,3
5917144,5
5917494,4
5917905,4
5918062,5
5918559,4
5918935,4
5919065,4
5919239,4
5919393,5
5919397,5
5919527,5
5919653,5
5919688,5
5919804,4
5920007,3
5920230,4
5920357,5
5920484,5
5920554,4
5920757,5
5921099,5
5921165,3
5921243,4
5921361,4
5921592,5
5921663,3
5921852,5
5922338,4
5922470,5
5922629,3
5922951,5
5922952,5
5923162,5
5923308,4
5923316,4
5923335,4
5923398,3
5923553,5
5923560,3
5923789,5
5924059,4
5924078,4
5924165,4
5924331,4
5924605,4
5924812,4
5925035,4
5925205,4
5926858,5
5927547,2
5927586,4
5928034,4
5929497,5
5929706,4
5930065,4
5930186,5
5930387,5
5930525,3
5931392,3
5931594,4
5932512,4
5933167,5
5933295,4
5933864,5
5934178,4
5934494,4
5935231,4
5935469,4
5935555,5
5935909,3
5936130,3
5936229,4
5936274,4
5936485,5
5936510,5
5936893,5
5937234,5
5937529,4
5938101,4
5938596,4
5938909,5
5939255,5
5939490,5
5939603,5
5939623,4
5939709,5
5939962,5
5940117,5
5940186,5
5940979,2
5942155,4
5942607,4
5944909,4
5946468,4
5946510,2
5948889,3
5949659,5
5949714,5
5950389,5
5950573,4
5950697,3
5950708,5
5951069,5
5951238,5
5951335,3
5951479,4
5951485,4
5951650,5
5951924,5
5951998,4
5952064,5
5952502,5
5952699,5
5952813,4
5952966,5
5953090,5
5953120,5
5953437,4
5953606,5
5953898,4
5953937,5
5953972,5
5954358,4
5954404,5
5954595,5
5954712,2
5955185,5
5955208,3
5956081,4
5956504,3
5957691,3
5957807,5
5958023,4
5958862,3
5958869,4
5958995,4
5959026,5
5959524,3
5960720,5
5960969,5
5962364,5
5962854,3
5963120,5
5963164,4
5963760,5
5963944,4
5964255,5
5966417,4
5972370,2
5973777,5
5973823,5
5974218,5
5974688,4
5974941,3
5975005,1
5975851,4
5976374,4
5976394,5
5976792,4
5977051,5
5977223,3
5977304,4
5978173,5
5979089,2
5979454,4
5979802,4
5980544,3
5981362,4
5981556,4
5982095,4
5982206,4
5982475,4
5982722,3
5982961,4
5983924,5
5984061,4
5984747,5
5985098,4
5986020,5
5986084,4
5986326,4
5986426,2
5986538,5
5986640,4
5987160,5
5987852,5
5988275,3
5988291,5
5988352,4
5988450,4
5988715,5
5988846,4
5988855,4
5989694,3
5989893,4
5989937,4
5990206,2
5990380,4
5990780,4
5990903,5
5990927,4
5991711,3
5991789,3
5991892,4
5991922,5
5991960,4
5992135,5
5992309,2
5992320,5
5992326,4
5992438,3
5992713,4
5993000,5
5993097,5
5993404,5
5993410,4
5993528,2
5993910,4
5993925,5
5994047,4
5994050,4
5994578,3
5994654,4
5994900,5
5994953,4
5995070,5
5995157,5
5995196,3
5995236,5
5995310,4
5995358,3
5996121,4
5996156,3
5996322,5
5996346,4
5996386,4
5996416,4
5996488,4
5997206,5
5997712,4
5997715,5
5998087,5
5998949,5
6004218,4
6004601,4
6004658,4
6004995,3
6005342,3
6005837,5
6006439,1
6006622,5
6006807,3
6006820,5
6007469,4
6007656,5
6008937,1
6009192,5
6009262,5
6009376,5
6009595,1
6009871,5
6010661,5
6010741,5
6010789,5
6010849,5
6010960,5
6011507,5
6011933,5
6012032,3
6012395,5
6013037,4
6014355,5
6015045,4
6015080,5
6015715,5
6016430,4
6016557,5
6016719,4
6017257,4
6017682,4
6018332,4
6018463,3
6018472,5
6018774,4
6019046,4
6020623,3
6020661,5
6020971,5
6021166,5
6021484,5
6021583,5
6022083,4
6027996,4
6027998,4
6028190,3
6028764,4
6028774,5
6028860,4
6028862,4
6028939,3
6029078,5
6029079,4
6029194,4
6029240,3
6029302,3
6029388,3
6029428,3
6029516,4
6029560,5
6029610,4
6029791,4
6029823,5
6029986,5
6030154,3
6030184,4
6030348,3
6030385,5
6030512,5
6030545,4
6030592,2
6030697,5
6030721,4
6030779,3
6031172,4
6031223,4
6031265,5
6031411,5
6031491,4
6031564,5
6031585,4
6031603,4
6031803,4
6031987,4
6032082,2
6032098,4
6032101,4
6032230,4
6032284,4
6032383,4
6032409,3
6032411,4
6032540,4
6032581,3
6032611,5
6032711,4
6032918,4
6033044,5
6033199,4
6033232,3
6033511,5
6033752,3
6033808,3
6033831,3
6033981,4
6034168,5
6034562,4
6034900,4
6034980,4
6034996,5
6035333,3
6035425,5
6035577,3
6035694,4
6035796,3
6035838,4
6036482,3
6036706,3
6037082,4
6037407,5
6037546,3
6037568,5
6037629,4
6037747,3
6037782,3
6037896,5
6037958,5
6038541,3
6038908,4
6039091,4
6039220,4
6039499,5
6039670,5
6039727,5
6040052,4
6040413,4
6040759,5
6040938,3
6041033,5
6041189,4
6042999,5
6043819,4
6043822,4
6043847,5
6043887,5
6043917,4
6044693,5
6044946,5
6044956,2
6045351,2
6045411,5
6045603,5
6045661,5
6046353,4
6046827,4
6048686,4
6051875,4
6051876,4
6052362,3
6053444,5
6053636,5
6053676,5
6054275,4
6054423,5
6055007,4
6055160,3
6055276,4
6055688,5
6055836,5
6056134,4
6056369,5
6056395,3
6056700,3
6058547,4
6058574,4
6058585,5
6058748,1
6058889,4
6058921,5
6058942,4
6058954,5
6059009,4
6059012,4
6059171,5
6059240,5
6059261,4
6059365,5
6059398,3
6059454,5
6059615,4
6059650,5
6059746,4
6059750,4
6059966,4
6060269,5
6060287,5
6060455,3
6060500,4
6060945,4
6060948,4
6061044,4
6061318,4
6061334,5
6061445,3
6061481,3
6061529,4
6061672,4
6061704,4
6061775,5
6061794,5
6061839,5
6061848,4
6061893,2
6061927,5
6062117,3
6062176,5
6062202,5
6062205,4
6062247,5
6062268,4
6062292,5
6062304,5
6062479,4
6062540,3
6062782,5
6062858,3
6063172,3
6063178,4
6063201,5
6063222,3
6063229,4
6063393,4
6063444,4
6063461,4
6063525,3
6063637,3
6063696,4
6063722,3
6063764,4
6063770,3
6063887,5
6064150,3
6064369,5
6064724,3
6065095,5
6065135,3
6065163,4
6065431,5
6065516,4
6066066,4
6068148,3
6068675,3
6069203,3
6069450,3
6070167,4
6070239,4
6070587,4
6071065,4
6071187,4
6071295,5
6071808,5
6072567,4
6072745,4
6072823,5
6073586,5
6074400,5
6075011,4
6075480,5
6075599,4
6075860,5
6075873,4
6075910,5
6078663,1
6079621,2
6080817,5
6082554,5
6083280,3
6085057,3
6085538,4
6085589,5
6085879,4
6086145,4
6086260,5
6086680,3
6086937,4
6087267,2
6087339,4
6089133,4
6089166,4
6089481,5
6089526,5
6090004,5
6090294,4
6091095,2
6092643,5
6092854,4
6093259,1
6093522,3
6094033,4
6094709,5
6094995,5
6095295,5
6096449,4
6096485,4
6096660,4
6096798,4
6097200,4
6097407,4
6097529,4
6097551,4
6098279,4
6098450,2
6098781,4
6098921,4
6099037,4
6099299,3
6099420,5
6099763,5
6099980,4
6100077,5
6101265,4
6102070,4
6102309,4
6103025,5
6104989,5
6106271,4
6106541,5
6107201,4
6107648,5
6107814,4
6108181,3
6108600,3
6108709,4
6108821,5
6108973,4
6109040,5
6109195,4
6109304,3
6109363,5
6109766,5
6109905,4
6110003,4
6110250,4
6110385,5
6111135,5
6111203,5
6111390,4
6111486,4
6111575,4
6112300,5
6116590,4
6116601,4
6118624,5
6120211,5
6120940,5
6122375,5
6122508,4
6122630,4
6123571,5
6126369,4
6126735,4
6127393,3
6128370,4
6128398,5
6129974,5
6130883,5
6131190,3
6131252,3
6132147,3
6132209,4
6132999,5
6133375,5
6133377,4
6133464,4
6133666,3
6134045,4
6134319,4
